Frame count,Player 1 Keypoints,Player 2 Keypoints,Ball Position,Shot Type,Player 1 RL World Position,Player 2 RL World Position,Ball RL World Position,Who Hit the Ball
152,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5436490774154663, 0.5738198757171631], [0.5617806315422058, 0.5714870691299438], [0.5356894731521606, 0.6137732863426208], [0.5753993988037109, 0.609455943107605], [0.5162426233291626, 0.6664581894874573], [0.5944314002990723, 0.6636896133422852], [0.508932888507843, 0.686555802822113], [0.6061409115791321, 0.7007333636283875], [0.5466305017471313, 0.7221894264221191], [0.5703686475753784, 0.7202871441841125], [0.5343989133834839, 0.7959746718406677], [0.548638641834259, 0.7933600544929504], [0.5552497506141663, 0.8688167333602905], [0.5599400997161865, 0.8668787479400635]]","[[0.27981942892074585, 0.7663781046867371], [0.28118759393692017, 0.7581765055656433], [0.2745281159877777, 0.7620704770088196], [0.28388527035713196, 0.7590380907058716], [0.2667808532714844, 0.7693243026733398], [0.2922254502773285, 0.7782179713249207], [0.2657319903373718, 0.8034308552742004], [0.3190510869026184, 0.7785049676895142], [0.2643718719482422, 0.8373655676841736], [0.34037458896636963, 0.7789543867111206], [0.2671354413032532, 0.8516161441802979], [0.3101165294647217, 0.8376782536506653], [0.292367160320282, 0.8521929979324341], [0.3302789330482483, 0.8515598773956299], [0.30836692452430725, 0.8638335466384888], [0.3376455008983612, 0.882208526134491], [0.31672927737236023, 0.9001792073249817]]","[85, 304]",wide_crosscourt drive,"[3.384, 4.651, 0.633]","[2.65, 4.458, 0.608]","[1.615, 3.208, 0.441]",2 hit the ball
153,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5388869047164917, 0.5723714232444763], [0.5557141900062561, 0.5699073076248169], [0.5307348370552063, 0.6140996217727661], [0.5700188875198364, 0.6092270612716675], [0.5117058753967285, 0.6680116653442383], [0.5886589288711548, 0.6658632755279541], [0.5050514936447144, 0.6858195662498474], [0.6012251973152161, 0.7014948725700378], [0.5379242897033691, 0.7205260992050171], [0.5618140697479248, 0.7175246477127075], [0.5240390300750732, 0.789519190788269], [0.5410634875297546, 0.7857018113136292], [0.54099440574646, 0.8590115308761597], [0.5492864847183228, 0.8552336096763611]]","[[0.26942092180252075, 0.789950966835022], [0.2700454890727997, 0.7822179198265076], [0.2663530111312866, 0.7859836220741272], [0.0, 0.0], [0.0, 0.0], [0.2873266041278839, 0.7805982828140259], [0.2602044939994812, 0.8047087788581848], [0.3140717148780823, 0.7823900580406189], [0.25015830993652344, 0.837866485118866], [0.33170807361602783, 0.7968984842300415], [0.23578651249408722, 0.8757493495941162], [0.3111042082309723, 0.8409331440925598], [0.2935662865638733, 0.8534899353981018], [0.3180891275405884, 0.8668371438980103], [0.2927428185939789, 0.8766945004463196], [0.3383694291114807, 0.8894684910774231], [0.3081580102443695, 0.9031648635864258]]","[88, 309]",wide_crosscourt drive,"[3.438, 4.635, 0.631]","[2.477, 4.306, 0.589]","[1.642, 3.244, 0.447]",2 hit the ball
154,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5337472558021545, 0.5668721795082092], [0.0, 0.0], [0.5255786180496216, 0.6090500950813293], [0.564191460609436, 0.6099873781204224], [0.5096396207809448, 0.6617113947868347], [0.5777482986450195, 0.6630538702011108], [0.5020560026168823, 0.6903337240219116], [0.0, 0.0], [0.5300211906433105, 0.7173348069190979], [0.5542126893997192, 0.716400146484375], [0.5180839896202087, 0.7746338844299316], [0.5384243726730347, 0.7741681337356567], [0.5298619270324707, 0.841163694858551], [0.544234037399292, 0.8395004272460938]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.273481547832489, 0.7914643883705139], [0.27118778228759766, 0.8122613430023193], [0.28472667932510376, 0.8100284934043884], [0.31789252161979675, 0.8064934611320496], [0.3232805132865906, 0.8029919862747192], [0.33001911640167236, 0.8151652812957764], [0.33008742332458496, 0.7962086796760559], [0.3030919134616852, 0.8697493672370911], [0.3125346899032593, 0.8718225955963135], [0.3208693563938141, 0.8868759274482727], [0.3270436227321625, 0.8861600160598755], [0.34653428196907043, 0.9109910726547241], [0.34925296902656555, 0.9063214659690857]]","[93, 315]",wide_crosscourt drive,"[3.399, 4.648, 0.632]","[2.441, 4.269, 0.584]","[1.683, 3.299, 0.454]",2 hit the ball
155,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5337299108505249, 0.5668814182281494], [0.0, 0.0], [0.5255748629570007, 0.6090390682220459], [0.5641856789588928, 0.6099541783332825], [0.5096569061279297, 0.6617499589920044], [0.5777655839920044, 0.663068413734436], [0.5020807385444641, 0.6905850768089294], [0.0, 0.0], [0.5300156474113464, 0.7172272801399231], [0.5542110204696655, 0.7162879109382629], [0.5181291103363037, 0.7746389508247375], [0.538516640663147, 0.774169921875], [0.5298058390617371, 0.8410385251045227], [0.5442721843719482, 0.8393661379814148]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.2739514708518982, 0.7914172410964966], [0.2701345384120941, 0.8134813904762268], [0.28549402952194214, 0.8103705644607544], [0.3158063292503357, 0.8075750470161438], [0.3241104185581207, 0.8023455142974854], [0.32735365629196167, 0.8154835104942322], [0.33041059970855713, 0.7959471940994263], [0.30196788907051086, 0.8712188005447388], [0.312616765499115, 0.872833788394928], [0.3208772540092468, 0.8867215514183044], [0.3280540704727173, 0.8855149745941162], [0.34649771451950073, 0.9116323590278625], [0.3501856327056885, 0.9063032269477844]]","[93, 315]",wide_crosscourt drive,"[3.382, 4.654, 0.633]","[2.625, 4.438, 0.607]","[1.683, 3.299, 0.454]",2 hit the ball
156,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5276609063148499, 0.5606903433799744], [0.0, 0.0], [0.5193417072296143, 0.6029828190803528], [0.5589683651924133, 0.6031231880187988], [0.5038644075393677, 0.6531718969345093], [0.5760432481765747, 0.6519784927368164], [0.49678048491477966, 0.6683287620544434], [0.574135959148407, 0.6677020788192749], [0.5245531797409058, 0.7069626450538635], [0.549940824508667, 0.7056973576545715], [0.5099378824234009, 0.7601665258407593], [0.5364168286323547, 0.7590705156326294], [0.5174540877342224, 0.835090696811676], [0.5421362519264221, 0.833184540271759]]","[[0.25721603631973267, 0.8069905638694763], [0.257202684879303, 0.8001303672790527], [0.0, 0.0], [0.26235097646713257, 0.7950762510299683], [0.0, 0.0], [0.2805776298046112, 0.7994763851165771], [0.276488721370697, 0.8086588382720947], [0.3193114399909973, 0.7964882850646973], [0.30443865060806274, 0.8204390406608582], [0.3267776370048523, 0.7973187565803528], [0.3116392195224762, 0.8168321251869202], [0.3135557770729065, 0.8551146388053894], [0.3105270564556122, 0.8603375554084778], [0.30194225907325745, 0.8939567804336548], [0.30102431774139404, 0.8968331217765808], [0.31871798634529114, 0.9129499793052673], [0.31901079416275024, 0.9144258499145508]]","[93, 315]",wide_crosscourt drive,"[3.382, 4.653, 0.633]","[2.629, 4.442, 0.607]","[1.683, 3.299, 0.454]",2 hit the ball
157,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.525269627571106, 0.5580812692642212], [0.5393098592758179, 0.5575663447380066], [0.5152590870857239, 0.5977673530578613], [0.5543490648269653, 0.5973730087280273], [0.50017249584198, 0.648175835609436], [0.5706323981285095, 0.6479777097702026], [0.4974133372306824, 0.6768136620521545], [0.5717774033546448, 0.676192045211792], [0.5243291258811951, 0.6979016661643982], [0.5502158999443054, 0.6971322894096375], [0.5048632025718689, 0.7489899396896362], [0.5364821553230286, 0.7487009763717651], [0.5074202418327332, 0.8336754441261292], [0.5404285192489624, 0.8325616717338562]]","[[0.2583766281604767, 0.8144617080688477], [0.25847190618515015, 0.8056486248970032], [0.2553645968437195, 0.8104698061943054], [0.0, 0.0], [0.0, 0.0], [0.285764217376709, 0.7839139103889465], [0.2552573084831238, 0.8118259906768799], [0.3210359215736389, 0.7975941300392151], [0.25179025530815125, 0.8569595217704773], [0.3310627341270447, 0.8289050459861755], [0.2360498458147049, 0.9066780209541321], [0.31503790616989136, 0.8474642634391785], [0.2952331602573395, 0.8607739210128784], [0.30556195974349976, 0.8963508605957031], [0.28156155347824097, 0.9056707620620728], [0.3271791338920593, 0.8981421589851379], [0.30005672574043274, 0.9100287556648254]]","[93, 315]",wide_crosscourt drive,"[3.375, 4.656, 0.633]","[2.5, 4.329, 0.592]","[1.683, 3.299, 0.454]",2 hit the ball
158,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5175953507423401, 0.5574501156806946], [0.0, 0.0], [0.5097172856330872, 0.6000164747238159], [0.5501071214675903, 0.5978452563285828], [0.49906569719314575, 0.654297411441803], [0.5645768046379089, 0.6529252529144287], [0.49872905015945435, 0.6892467141151428], [0.0, 0.0], [0.5198466181755066, 0.7023187279701233], [0.5482913851737976, 0.7003563046455383], [0.4920741021633148, 0.7417763471603394], [0.5324403047561646, 0.7401811480522156], [0.4939168095588684, 0.8277645707130432], [0.5432335138320923, 0.8246086239814758]]","[[0.2567354738712311, 0.8027176856994629], [0.2567455768585205, 0.793925404548645], [0.2529364228248596, 0.7988223433494568], [0.26320821046829224, 0.7802796959877014], [0.0, 0.0], [0.28674596548080444, 0.784938395023346], [0.25876542925834656, 0.8074455261230469], [0.32428044080734253, 0.808870792388916], [0.2590101361274719, 0.850307285785675], [0.3426016867160797, 0.8593047261238098], [0.24323764443397522, 0.8967186808586121], [0.3180850148200989, 0.835770845413208], [0.2993188500404358, 0.8473178148269653], [0.3177676200866699, 0.8865832090377808], [0.2920895218849182, 0.8948898315429688], [0.3383414149284363, 0.8985878825187683], [0.3047928214073181, 0.9079235792160034]]","[93, 315]",wide_crosscourt drive,"[3.368, 4.658, 0.633]","[2.41, 4.238, 0.58]","[1.683, 3.299, 0.454]",2 hit the ball
159,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5146220922470093, 0.5581492185592651], [0.0, 0.0], [0.5058087706565857, 0.5996403098106384], [0.5468519926071167, 0.5985249876976013], [0.4929887354373932, 0.6504007577896118], [0.5591163635253906, 0.6493761539459229], [0.49039921164512634, 0.6723589301109314], [0.5559395551681519, 0.6709609031677246], [0.5114163160324097, 0.7010469436645508], [0.5416418313980103, 0.6998226642608643], [0.4822521209716797, 0.74537593126297], [0.5374956727027893, 0.744766891002655], [0.4726853370666504, 0.821753203868866], [0.5457268357276917, 0.8201301693916321]]","[[0.25810354948043823, 0.7811658978462219], [0.2586457133293152, 0.7721583247184753], [0.2540925443172455, 0.7765214443206787], [0.2671346068382263, 0.7608094811439514], [0.0, 0.0], [0.28960874676704407, 0.7718114852905273], [0.260824590921402, 0.7922736406326294], [0.3248226046562195, 0.79665207862854], [0.25962382555007935, 0.8368499875068665], [0.34751930832862854, 0.8370676636695862], [0.2486303150653839, 0.8756914734840393], [0.32010379433631897, 0.8363999128341675], [0.3008545935153961, 0.8469658493995667], [0.3207031786441803, 0.8909245133399963], [0.29310503602027893, 0.8987302780151367], [0.33474916219711304, 0.9190777540206909], [0.29886114597320557, 0.9283782243728638]]","[93, 315]",wide_crosscourt drive,"[3.381, 4.655, 0.632]","[2.43, 4.259, 0.583]","[1.683, 3.299, 0.454]",2 hit the ball
160,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.509779691696167, 0.5640479326248169], [0.5262871980667114, 0.5627531409263611], [0.5011470317840576, 0.6057383418083191], [0.5398865342140198, 0.6035226583480835], [0.48987001180648804, 0.655302107334137], [0.5491369962692261, 0.6517461538314819], [0.4886007308959961, 0.6715155243873596], [0.5447553396224976, 0.6693888306617737], [0.503270149230957, 0.7051833271980286], [0.5338186621665955, 0.7036375999450684], [0.47676244378089905, 0.7557977437973022], [0.5414634943008423, 0.75487220287323], [0.4591405391693115, 0.8245151042938232], [0.5495709180831909, 0.8225119113922119]]","[[0.2630980312824249, 0.7681416273117065], [0.26263442635536194, 0.7606738805770874], [0.2593145966529846, 0.7636808753013611], [0.2676519751548767, 0.7486149072647095], [0.0, 0.0], [0.2913549542427063, 0.7612266540527344], [0.2706969976425171, 0.7710683941841125], [0.3271104395389557, 0.7841125726699829], [0.2712964415550232, 0.8019713759422302], [0.34934869408607483, 0.8232096433639526], [0.25633424520492554, 0.8306928873062134], [0.32042545080184937, 0.8310911655426025], [0.30826395750045776, 0.8361786603927612], [0.3085096478462219, 0.8890644311904907], [0.2950683832168579, 0.8916836380958557], [0.3159436583518982, 0.9304821491241455], [0.29791975021362305, 0.9320821166038513]]","[93, 315]",wide_crosscourt drive,"[3.392, 4.653, 0.632]","[2.424, 4.255, 0.583]","[1.683, 3.299, 0.454]",2 hit the ball
161,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5098122954368591, 0.5636330246925354], [0.526265561580658, 0.5623236894607544], [0.5011047720909119, 0.60573410987854], [0.5399495959281921, 0.6034466028213501], [0.4897162914276123, 0.6554358601570129], [0.5492260456085205, 0.6517024636268616], [0.4883818030357361, 0.6713066697120667], [0.5447346568107605, 0.6691266894340515], [0.5031698942184448, 0.7055539488792419], [0.5338054895401001, 0.7039691209793091], [0.47679662704467773, 0.756036102771759], [0.5416728854179382, 0.755070149898529], [0.45907682180404663, 0.8246423602104187], [0.5496710538864136, 0.8225902318954468]]","[[0.2624434530735016, 0.7675305008888245], [0.2618696391582489, 0.7602818012237549], [0.2588772773742676, 0.7630859613418579], [0.266778826713562, 0.7484939694404602], [0.0, 0.0], [0.29075270891189575, 0.7612943649291992], [0.2707318365573883, 0.7703913450241089], [0.3271622061729431, 0.7843383550643921], [0.2715802490711212, 0.8013384342193604], [0.34946778416633606, 0.8233387470245361], [0.25635674595832825, 0.8308844566345215], [0.32003092765808105, 0.8308145403862], [0.30814701318740845, 0.8356242775917053], [0.30992406606674194, 0.8884236812591553], [0.2949620187282562, 0.8907946348190308], [0.3175643980503082, 0.9280253052711487], [0.29670482873916626, 0.9292258620262146]]","[93, 315]",wide_crosscourt drive,"[3.407, 4.648, 0.631]","[2.423, 4.255, 0.583]","[1.683, 3.299, 0.454]",2 hit the ball
162,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.5062724947929382, 0.5693462491035461], [0.5209248065948486, 0.5693418383598328], [0.49661168456077576, 0.6099627614021301], [0.5339144468307495, 0.6105725169181824], [0.4845825135707855, 0.6592152118682861], [0.5408775210380554, 0.6606498956680298], [0.48401203751564026, 0.6795666813850403], [0.5357347130775452, 0.6807911396026611], [0.4981505870819092, 0.709386944770813], [0.5285400152206421, 0.7092053890228271], [0.46752262115478516, 0.7642836570739746], [0.5366638898849487, 0.7647749185562134], [0.44997555017471313, 0.8264110088348389], [0.5477803945541382, 0.8263839483261108]]","[[0.2632574141025543, 0.746687650680542], [0.2638246715068817, 0.7397814989089966], [0.0, 0.0], [0.26893454790115356, 0.7341410517692566], [0.0, 0.0], [0.28704532980918884, 0.7526295781135559], [0.28133872151374817, 0.7556996941566467], [0.32213592529296875, 0.7809492945671082], [0.30443865060806274, 0.7951537370681763], [0.3436000645160675, 0.809128999710083], [0.31229710578918457, 0.8163242936134338], [0.3121243715286255, 0.8332404494285583], [0.3085400462150574, 0.8347014784812927], [0.2948529124259949, 0.8822120428085327], [0.29674413800239563, 0.8821118474006653], [0.301193505525589, 0.9225238561630249], [0.30105918645858765, 0.9209235310554504]]","[93, 315]",wide_crosscourt drive,"[3.407, 4.648, 0.631]","[2.415, 4.246, 0.582]","[1.683, 3.299, 0.454]",2 hit the ball
163,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4967118203639984, 0.5758882761001587], [0.5123398900032043, 0.5736927390098572], [0.48698100447654724, 0.6168472170829773], [0.5258488655090332, 0.6142531037330627], [0.4771699011325836, 0.6629391312599182], [0.5376464128494263, 0.6632207036018372], [0.48054391145706177, 0.6926290988922119], [0.5362170934677124, 0.6926646828651428], [0.4950295388698578, 0.7107855677604675], [0.5265101194381714, 0.7097828388214111], [0.46226444840431213, 0.7621148824691772], [0.5340994596481323, 0.7620232701301575], [0.4434294104576111, 0.8257398009300232], [0.5451123714447021, 0.8241103887557983]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.2676408886909485, 0.7239609360694885], [0.28705862164497375, 0.7126947045326233], [0.2751578688621521, 0.7545291185379028], [0.3023635745048523, 0.7346814274787903], [0.2828322947025299, 0.7757530808448792], [0.3317829966545105, 0.7588770389556885], [0.2935745418071747, 0.7624154686927795], [0.3564561903476715, 0.8056841492652893], [0.30569565296173096, 0.8440178632736206], [0.3219606280326843, 0.8338807821273804], [0.2885819375514984, 0.8966900110244751], [0.29799342155456543, 0.8745529055595398], [0.2916770577430725, 0.9444013833999634], [0.30496716499328613, 0.9234970808029175]]","[189, 121]",straight drive,"[3.399, 4.65, 0.632]","[2.426, 4.256, 0.583]","[1.957, 4.268, 0.533]",2 hit the ball
164,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.48998743295669556, 0.5781723260879517], [0.5069009065628052, 0.577022135257721], [0.4781865179538727, 0.619796097278595], [0.5184868574142456, 0.6188244223594666], [0.46663761138916016, 0.6673918962478638], [0.5271387696266174, 0.6694658994674683], [0.4727311134338379, 0.6891540288925171], [0.5258515477180481, 0.6908623576164246], [0.48454317450523376, 0.714421272277832], [0.5170274972915649, 0.7141442894935608], [0.4572518765926361, 0.7623911499977112], [0.5293947458267212, 0.7631504535675049], [0.44152674078941345, 0.8291587829589844], [0.5433208346366882, 0.8289092779159546]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.28171366453170776, 0.7041776776313782], [0.0, 0.0], [0.28978660702705383, 0.7368625998497009], [0.3086017966270447, 0.7252522110939026], [0.29126086831092834, 0.7833300232887268], [0.338989794254303, 0.7656331658363342], [0.2899319529533386, 0.8307199478149414], [0.3536064028739929, 0.8113375902175903], [0.3094056248664856, 0.8279478549957275], [0.32098981738090515, 0.8216269016265869], [0.2884922921657562, 0.8821377158164978], [0.3049429655075073, 0.8752458095550537], [0.2897421419620514, 0.94461989402771], [0.30614930391311646, 0.9332283735275269]]","[198, 104]",straight drive,"[3.389, 4.653, 0.632]","[2.446, 4.277, 0.586]","[1.98, 4.422, 0.54]",1 hit the ball
